Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
23566,920-010846,Teclado español mecanico -compacto -wireless -bt -usb -multidispositivo -retroiluminado -bat. recargable 1500mAh -ergonómico -graphite -Logitech MX Mechanical Mini (920-010846),Teclados Bluetooth/Inalambricos,Logitech,Si,128.62,154.34,25.72,20.0
23563,920-010845,Teclado español mecanico -wireless -bt -usb -multidispositivo -retroiluminado -táctil -bat. recargable -graphite -Logitech MX Mechanical (920-010845),Teclados Bluetooth/Inalambricos,Logitech,Si,128.73,154.48,25.75,20.0
24569,TENDER01,Tender Ropa Vertical -plegable -3 niveles + 2 alas laterales -4 ruedas giratorias -interior -Gadnic (TENDER01),Bazar y Hogar,Gadnic,Si,35.11,42.13,7.02,20.0
23190,DOMO-52,Termostato Inteligente WiFi e IR P/Aire Acondicionado -compatible iOS/Android/Amazon Alexa/Google Home -white -Demasled (DOMO-52),Accesorios y Gadgets Geeks,Demasled,Si,32.77,39.32,6.55,20.0
24470,CS-HP4-R100-6E2WPFBS,Timbre Smart c/mirilla digital y monitor -camara de video 1080p 2mp H265 -vista 155grad. -vision nocturna -c/microfono -bat. recargable 460mAH -microSD 512Gb (no incluida) -black -Ezviz by Hikvision HP4 (CS-HP4-R100-6EWPFB2S),Seguridad Video IP Camaras y Nvr,Ezviz by Hikvision,Si,98.32,117.98,19.66,20.0
23843,GN-TOW1510A,Toner p/HP 4003w / 4003dw / 4003dn/MFP / 4103fdw / 4103fdn -w1510A -black -Gneiss (GN-TOW1510A),Toner Alternativo,Gneiss,Si,39.16,46.99,7.83,20.0
7088,201030003,Ups 1200va -4 tomas + usb + tel + soft -autonomia 10-20min aprox. -black -Trv Neo 1200,Ups Y Estabilizadores,Trv,Si,162.14,194.57,32.43,20.0
14409,201030008,Ups 1500Va -4 tomas + usb + tel + soft -autonomia 10-20min aprox. -Trv Neo 1500,Ups Y Estabilizadores,Trv,Si,173.03,207.64,34.61,20.0
7089,201030004,Ups 2000Va -4 tomas + usb + tel + soft -autonomia 40min aprox. -Trv Neo 2000,Ups Y Estabilizadores,Trv,Si,223.21,267.85,44.64,20.0
14318,201030006,Ups 650Va -4 tomas + usb + soft -autonomia 10min aprox. -Trv Neo 650,Ups Y Estabilizadores,Trv,Si,60.26,72.31,12.05,20.0
14319,201030007,Ups 850Va -4 tomas + soft -autonomia 9min aprox. -Trv Neo 850,Ups Y Estabilizadores,Trv,Si,74.74,89.69,14.95,20.0
19774,201030010,Ups 850Va -4 tomas -autonomia 9-11min aprox. -bateria 12v 7.2Ah -sin soft -Trv Neo 850A,Ups Y Estabilizadores,Trv,Si,68.69,82.43,13.74,20.0
24441,VENTLUZ01,Ventilador de Techo -3 aspas retractiles -modo frio/calor -luz led -control remoto -white -Gadnic ClimaLed (VENTLUZ01),Electrodomesticos,Gadnic,Si,143.72,172.46,28.74,20.0
21658,960-001257,Web Cam -Full HD 1080p -60fps (720p) -usb cable 1.5mts -plegable -c/doble microfono -black -Logitech HD PRO C920s (960-001257),Camaras Web,Logitech,Si,90.54,108.65,18.11,20.0
21164,960-001087,Web Cam -Full HD 1080p -60fps (720p) -usb cable 1.5mts -plegable -slim -c/microfono -c/tripode -black -Logitech C922 Pro Stream (960-001087),Camaras Web,Logitech,Si,102.02,122.42,20.40,20.0
23018,MR50G,Wireless-AC router 1 port Gigabit WAN + 2 ports Gigabit LAN -600/1300Mbps -dual band 2.4/5GHz -6 antenas high-gain -MU-MIMO -WPS -Tp-Link (Mercusys) AC1900 (MR50G),Conectividad Routers,Tp-Link (Mercusys),Si,34.41,41.29,6.88,20.0
19383,ARCHER C6,Wireless-AC router 4 port -300/867Mbps -dual band MU-MIMO -4 antenas externas + 1 interna - Ver 2.0- AC1200 -Tp-Link (ARCHER C6),Conectividad Routers,TP-Link,Si,36.54,43.85,7.31,20.0
18540,ARCHER C58HP,Wireless-AC router 4 ports lan + 1 wan -10/100Mbps -dual band 2.4GHz/5GHz -3 antena 9dBi -wps -AC1350 -usb -TP-Link (ARCHER C58HP),Conectividad Routers,TP-Link,Si,73.12,87.74,14.62,20.0
24617,ARCHER C64,Wireless-AC router 4 ports lan + 1 wan -400/867Mbps -dual band 2.4/5 GHz -4 antenas -TP-Link AC1200 (ARCHER C64),Conectividad Routers,TP-Link,Si,36.19,43.43,7.24,20.0
19895,ARCHER C80,Wireless-AC router 4 ports lan + 1 wan -600/1300Mbps -dual band 2.4/5GHz -4 antenas -AC1900 -3x3 MIMO -TP-Link Archer C80 (ARCHER C80),Conectividad Routers,TP-Link,Si,39.27,47.12,7.85,20.0
23284,ARCHER C86,Wireless-AC router 4 ports lan + 1 wan -600/1300Mbps -dual band 2.4/5GHz -6 antenas -AC1900 -3x3 MIMO -TP-Link Archer C86 (ARCHER C86),Conectividad Routers,TP-Link,Si,42.79,51.35,8.56,20.0
22377,ARCHER AX23,Wireless-AC router 4 ports lan -574/1200Mbps -dual band 2.4/5GHz -wifi 6 -4 antenas -black -TP-Link AX1800 (ARCHER AX23),Conectividad Routers,TP-Link,Si,48.48,58.18,9.70,20.0
24471,CS-RT1-R100-3G0G,Wireless-AX Mesh router 4 ports Gigabit WAN/LAN -574/2402Mbps -dual band 2.4/5GHz -4 antenas externas -Mesh Technology  -256 dispositivos -black -Ezviz by Hikvision RT1 AX3000 (CS-RT1-R100-3G0G),Conectividad Routers,Ezviz by Hikvision,Si,48.26,57.91,9.65,20.0
23444,ARCHER AX12,Wireless-AX router  4 ports Gigabit LAN + 1 port Gigabit WAN -300/1201Mbps -dual band 2.4/5GHz -4 antenas -black -TP-Link AX1500 (ARCHER AX12),Conectividad Routers,TP-Link,Si,35.07,42.08,7.01,20.0
24407,TX12,Wireless-AX router -2 ports LAN + 1 port WAN -574/2402Mbps -dual band 2.4/5GHz -4 antenas 6dBi -MU-MIMO -OFDMA -WPS -black -Tenda AX3000 (TX12),Conectividad Routers,Tenda,Si,43.81,52.57,8.76,20.0
24619,EX222,Wireless-AX router 3 ports Gigabit LAN + 1 port Gigabit WAN -574/1201Mbps -dual band 2.4/5 GHz -4 antenas -MU-MIMO -OFDMA -TP-Link AX1800 (EX222),Conectividad Routers,TP-Link,Si,43.15,51.78,8.63,20.0
23585,MR70X,Wireless-AX router 3 ports Gigabit LAN + 1 port Gigabit WAN -574/1201Mbps -dual band 2.4/5 GHz -4 antenas 5 dBi -MU-MIMO -OFDMA -WPS -TP-Link (Mercusys) AX1800 (MR70X),Conectividad Routers,Tp-Link (Mercusys),Si,46.31,55.57,9.26,20.0
23448,MR80X,Wireless-AX router 3 ports Gigabit LAN + 1 port Gigabit WAN -574/2402Mbps -dual band 2.4/5 GHz -4 antenas 5 dBi -MU-MIMO -OFDMA -WPS -TP-Link (Mercusys) AX3000 (MR80X),Conectividad Routers,Tp-Link (Mercusys),Si,50.23,60.28,10.05,20.0
24400,HG15,Wireless-AX router 4 ports Gigabit LAN + 1 port PON -300/1201Mbps -dual band 2.4/5 GHz -4 antenas 6dBi -MU-MIMO -OFDMA -WPS -white -Tenda AX1500 (HG15),Conectividad Routers,Tenda,Si,37.56,45.07,7.51,20.0
19714,ARCHER AX10,Wireless-AX router 4 ports gigalan + 1 wan -300/1201Mbps -dual band 2.4/5GHz -wifi 6 -4 antenas c/tecnologia formacion de haz -triple-core CPU 1.5GHz -256ram -TP-Link Archer AX1500 (ARCHER AX10),Conectividad Routers,TP-Link,Si,44.41,53.29,8.88,20.0
22378,ARCHER AX55,Wireless-AX router 4 ports lan -574/2400Mbps -dual band 2.4/5GHz -wifi 6 -usb 3.0 -4 antenas -Amazon Alexa -black -TP-Link AX3000 (ARCHER AX55),Conectividad Routers,TP-Link,Si,68.96,82.75,13.79,20.0
22780,ARCHER AX55 PRO,Wireless-AX router 4 ports lan -574/2402Mbps -dual band 2.4/5GHz -wifi 6 -usb 3.0 -4 antenas -Amazon Alexa -black -TP-Link AX3000 (ARCHER AX55 PRO),Conectividad Routers,TP-Link,Si,76.96,92.35,15.39,20.0
24392,TE6L PRO,Wireless-BE router 4 ports Gigabit WAN/LAN ?688/4323 Mbps ?dual band 2.4/5 GHz ?5 antenas high-gain ?MU-MIMO ?OFDMA ?Beamforming -MLO -black ?Tenda Be5100 (TE6L PRO),Conectividad Routers,Tenda,Si,64.43,77.32,12.89,20.0
12044,TL-WR841HP,Wireless-N router 4 ports -high power amplifier -2 antenas 9 dbi -TP-Link (TL-WR841HP),Conectividad Routers,TP-Link,Si,41.34,49.61,8.27,20.0
